w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
no,o,8,4642,222,1539,74,0.5290087840225504
she,wasn,12,3440,450,866,82,0.5275775341015008
couldn,his,2,188,1374,41,470,0.5263688993208588
himself,on,4,68,7608,20,3281,0.5249762440861498
all,their,12,3720,418,1006,140,0.5230914875795737
being,wasn,2,578,450,162,82,0.5194708847684267
our,we,8,276,3784,94,943,0.5156489574558558
other,those,4,1072,488,303,161,0.5138428070265562
out,those,10,2682,488,718,161,0.5130968387454516
with,y,8,5138,204,1943,59,0.5120475819952628
itself,out,2,98,2682,31,718,0.5090067956059885
his,out,28,1374,2682,470,718,0.5075501984928156
are,under,8,4250,248,1228,109,0.5064837456788922
most,other,2,246,1072,73,303,0.5056794611591849
herself,to,8,60,17658,13,6325,0.5012979743132795
this,until,10,5094,260,1491,88,0.5012300223161251
had,they,44,1676,3482,367,879,0.4998074594307365
or,some,20,1784,1492,740,542,0.49639140272818727
an,through,4,1586,336,589,130,0.4953579940259316
is,where,106,9246,1528,3024,345,0.4949230486211187
other,some,12,1072,1492,303,542,0.4948977458316496
again,her,8,526,2028,166,560,0.4944801768546729
am,under,2,1076,248,246,109,0.4938578539657301
not,until,18,9248,260,2665,88,0.4926727583396601
having,re,10,352,3798,85,830,0.49186924223698786
a,while,94,17864,704,6199,241,0.49111886122152837
a,of,1116,17864,8360,6199,3186,0.4908948733228516
being,for,20,578,4638,162,1908,0.4892651102715145
against,your,2,92,2914,26,984,0.4892217778767808
being,who,6,578,1400,162,404,0.4831032924248659
few,other,2,252,1072,63,303,0.481581913895794
d,i,274,1270,29146,313,7925,0.48142819545286386
s,what,502,12568,5396,3320,1362,0.4814229522638072
at,him,34,2856,1612,966,416,0.479097504242409
her,ma,2,2028,134,560,34,0.47564717942297646
there,until,6,3136,260,723,88,0.4755196646610426
off,your,24,1120,2914,355,984,0.47483310387179084
same,which,2,616,442,150,134,0.47373549880967836
it,was,514,13838,5058,3385,1221,0.47346835801342174
why,yourself,2,1724,158,400,45,0.47329486024763234
here,who,14,1366,1400,354,404,0.47033299460749706
or,other,14,1784,1072,740,303,0.4703078955715075
be,can,180,5112,4810,1318,1204,0.4703037211081739
off,those,4,1120,488,355,161,0.47004018828410316
a,against,12,17864,92,6199,26,0.4677204984583433
are,they,108,4250,3482,1228,879,0.46724007377643717
own,they,8,316,3482,79,879,0.4634824217561082
by,his,10,1002,1374,419,470,0.46249555581517604
after,some,14,1292,1492,622,542,0.4623830854332471
other,with,40,1072,5138,303,1943,0.4623241617052797
about,myself,4,2222,248,657,59,0.4618478427753759
below,do,2,64,4306,21,1034,0.46164458524681057
don,i,1168,5526,29146,1241,7925,0.46090092680606926
ours,s,2,22,12568,4,3320,0.45834071380912755
each,ve,2,246,1124,73,276,0.4583117807219033
ll,they,42,1670,3482,370,879,0.45687381963425777
d,where,14,1270,1528,313,345,0.4557154015251851
down,there,26,1150,3136,373,723,0.4550211604531074
because,was,54,1482,5058,301,1221,0.45425504125480515
do,not,286,4306,9248,1034,2665,0.4512097716519872
no,yours,2,4642,60,1539,14,0.45104719930271553
other,until,2,1072,260,303,88,0.45032937583607313
at,those,10,2856,488,966,161,0.45023758135265096
its,while,2,396,704,133,241,0.45009978110919563
as,being,8,1930,578,713,162,0.44973760569286586
a,or,228,17864,1784,6199,740,0.4473347518580313
most,were,2,246,1138,73,265,0.44593319861599023
haven,then,4,332,1688,62,436,0.4450049165163045
down,those,4,1150,488,373,161,0.4436069334974084
didn,i,240,1158,29146,239,7925,0.44126153371462334
being,not,38,578,9248,162,2665,0.44099492705746834
her,over,16,2028,1110,560,337,0.44081328575709483
for,now,50,4638,1518,1908,407,0.4399807573449324
ll,then,20,1670,1688,370,436,0.43899891706679456
again,other,4,526,1072,166,303,0.4388570067430077
d,o,2,1270,222,313,74,0.43884278911608904
has,some,14,1324,1492,431,542,0.4379170338781599
on,the,1218,7608,22598,3281,7909,0.43753838828139624
most,very,2,246,1150,73,540,0.435443593726666
between,other,2,264,1072,91,303,0.4350619063037404
they,those,12,3482,488,879,161,0.4343743437999583
there,was,112,3136,5058,723,1221,0.4342142916379452
d,how,16,1270,1786,313,461,0.4332280040459256
our,with,10,276,5138,94,1943,0.4329102678674411
before,them,4,454,1250,136,331,0.4324435333157064
had,he,58,1676,4914,367,1219,0.4315794044934033
before,up,10,454,3128,136,971,0.4314840115959113
of,which,26,8360,442,3186,134,0.43071817544249014
can,we,128,4810,3784,1204,943,0.43018619983438067
after,not,84,1292,9248,622,2665,0.42985275229534103
doing,when,14,444,4486,91,1833,0.4296612738253876
these,with,18,500,5138,165,1943,0.4264897054484212
if,you,610,3926,22200,1112,5812,0.4253802443850567
been,by,8,1144,1002,237,419,0.42254730382900607
after,doing,4,1292,444,622,91,0.42166831578134273
after,o,2,1292,222,622,74,0.42166828711307275
were,you,176,1138,22200,265,5812,0.4207540419461815
below,when,2,64,4486,21,1833,0.4206925550506028
for,myself,8,4638,248,1908,59,0.41911949357579453
and,both,20,13086,220,4516,61,0.41795171620461136
by,down,8,1002,1150,419,373,0.4173162546290176
after,or,16,1292,1784,622,740,0.4171739477881232
couldn,i,38,188,29146,41,7925,0.41621646293726844
do,ma,4,4306,134,1034,34,0.41583508516554146
can,yours,2,4810,60,1204,14,0.4154954290315456
couldn,just,6,188,4608,41,1033,0.4149135153886645
during,she,2,84,3440,46,866,0.4142488053490418
on,themselves,2,7608,38,3281,9,0.4137505906905817
at,her,40,2856,2028,966,560,0.41204199326088564
few,very,2,252,1150,63,540,0.4113460461705601
were,where,12,1138,1528,265,345,0.41130928620990603
these,they,12,500,3482,165,879,0.41008165190604784
hadn,that,2,28,10380,6,2792,0.4084516886209043
its,with,14,396,5138,133,1943,0.4083691629190351
m,not,324,5098,9248,1179,2665,0.40712256970953353
down,on,60,1150,7608,373,3281,0.4050169649245921
have,to,758,6276,17658,1410,6325,0.4023962842895278
d,him,14,1270,1612,313,416,0.40219944946863284
they,wouldn,10,3482,420,879,81,0.4021134806711269
during,they,2,84,3482,46,879,0.4021134373836602
their,who,4,418,1400,140,404,0.40173061607289046
have,wouldn,18,6276,420,1410,81,0.4007741568824798
after,before,4,1292,454,622,136,0.39939568200759984
about,its,6,2222,396,657,133,0.3993274999936054
an,over,12,1586,1110,589,337,0.3989661744586917
more,should,18,1374,1922,392,681,0.39891391973398704
do,have,184,4306,6276,1034,1410,0.39782819535570263
than,the,148,964,22598,309,7909,0.39564952277189774
some,with,52,1492,5138,542,1943,0.3940969882214486
and,himself,6,13086,68,4516,20,0.38809874144844464
having,was,12,352,5058,85,1221,0.3876942684361932
for,while,22,4638,704,1908,241,0.3873708047876862
am,our,2,1076,276,246,94,0.3868857525859663
d,he,42,1270,4914,313,1219,0.3861991134003374
by,or,12,1002,1784,419,740,0.3836852765868525
because,him,16,1482,1612,301,416,0.38135521707768766
aren,too,2,236,1266,58,401,0.38084295226480425
until,very,2,260,1150,88,540,0.3800935077415679
having,m,12,352,5098,85,1179,0.37981711094069504
can,you,714,4810,22200,1204,5812,0.37972826134247123
didn,he,38,1158,4914,239,1219,0.3784381759702062
between,were,2,264,1138,91,265,0.3753156430437957
same,those,2,616,488,150,161,0.37472999158287323
is,who,86,9246,1400,3024,404,0.3733187050560043
into,through,2,896,336,334,130,0.373240788268029
they,until,6,3482,260,879,88,0.37086093162860134
now,we,38,1518,3784,407,943,0.36904549913545687
because,y,2,1482,204,301,59,0.3690245621739339
a,with,606,17864,5138,6199,1943,0.3670632448239881
should,we,48,1922,3784,681,943,0.3666877192928312
here,o,2,1366,222,354,74,0.3659729403529131
from,this,80,2384,5094,1026,1491,0.3648181798505716
only,should,16,1266,1922,366,681,0.3629947541299473
his,in,90,1374,9966,470,4293,0.36253884774960393
it,ours,2,13838,22,3385,4,0.36207619955188236
own,than,2,316,964,79,309,0.361458854868397
s,where,126,12568,1528,3320,345,0.3608029866401528
an,should,20,1586,1922,589,681,0.36078550718416114
after,any,8,1292,944,622,265,0.3605139094336904
here,out,24,1366,2682,354,718,0.359238952542531
in,our,18,9966,276,4293,94,0.3581815382104769
this,yours,2,5094,60,1491,14,0.35812914582596256
above,does,2,148,2068,45,769,0.35674285441168707
ll,you,242,1670,22200,370,5812,0.3556564826041385
about,our,4,2222,276,657,94,0.35487573202316686
be,wouldn,14,5112,420,1318,81,0.3546018457383568
be,yours,2,5112,60,1318,14,0.35460180585867374
a,has,154,17864,1324,6199,431,0.35314230189989376
did,which,4,1392,442,347,134,0.35163284522017846
both,who,2,220,1400,61,404,0.35043730283009
aren,you,34,236,22200,58,5812,0.3498263791415102
that,why,116,10380,1724,2792,400,0.3486968124809863
by,same,4,1002,616,419,150,0.3484393232616211
off,the,164,1120,22598,355,7909,0.3483110073148888
me,too,40,4882,1266,1331,401,0.34709682829335303
off,our,2,1120,276,355,94,0.34680753534181064
doing,they,10,444,3482,91,879,0.3465436312830764
here,in,88,1366,9966,354,4293,0.34590542458387114
myself,them,2,248,1250,59,331,0.34396478932572816
did,so,48,1392,5346,347,1381,0.3437455015506769
before,here,4,454,1366,136,354,0.3437003306339986
our,ve,2,276,1124,94,276,0.34324246972760764
if,only,32,3926,1266,1112,366,0.34188715257886126
theirs,you,2,14,22200,4,5812,0.3413874687083218
o,who,2,222,1400,74,404,0.3413874687083218
an,there,32,1586,3136,589,723,0.34120734646083295
am,being,4,1076,578,246,162,0.34085995963058935
had,i,314,1676,29146,367,7925,0.3402999735948304
which,while,2,442,704,134,241,0.34020412813009665
of,some,80,8360,1492,3186,542,0.33808537683658896
before,more,4,454,1374,136,392,0.3378608984312097
before,she,10,454,3440,136,866,0.3364063659464875
been,here,10,1144,1366,237,354,0.3358021023032896
doing,while,2,444,704,91,241,0.33568944846752774
out,your,50,2682,2914,718,984,0.33556818319234577
because,only,12,1482,1266,301,366,0.33528646407483875
this,will,72,5094,2210,1491,697,0.33524489785994427
again,how,6,526,1786,166,461,0.33386971071552485
out,with,88,2682,5138,718,1943,0.3337448020869435
most,this,8,246,5094,73,1491,0.3334365694969388
an,with,52,1586,5138,589,1943,0.332999367159925
those,with,16,488,5138,161,1943,0.33299936342182473
for,her,60,4638,2028,1908,560,0.33264590836198354
a,into,102,17864,896,6199,334,0.3316348360509453
our,were,2,276,1138,94,265,0.33086388739052863
down,here,10,1150,1366,373,354,0.3305710530453266
a,having,40,17864,352,6199,85,0.3298507129645243
he,isn,20,4914,640,1219,138,0.3295657699563409
isn,she,14,640,3440,138,866,0.32950762690370583
as,once,4,1930,326,713,89,0.329266906644928
from,its,6,2384,396,1026,133,0.32895544569939006
d,myself,2,1270,248,313,59,0.3280914425976801
him,up,32,1612,3128,416,971,0.3275011055249753
any,by,6,944,1002,265,419,0.32702523744643647
her,with,66,2028,5138,560,1943,0.32557542847523935
they,why,38,3482,1724,879,400,0.3249668160698647
before,did,4,454,1392,136,347,0.3248455313100126
because,isn,6,1482,640,301,138,0.3242887031650979
ain,no,20,682,4642,140,1539,0.32294725481360054
be,under,8,5112,248,1318,109,0.321812019187198
at,o,4,2856,222,966,74,0.3215848651601953
down,our,2,1150,276,373,94,0.3203742823075419
for,same,18,4638,616,1908,150,0.32023150206711515
have,ll,66,6276,1670,1410,370,0.3197329516191414
of,themselves,2,8360,38,3186,9,0.3194925037095904
an,by,10,1586,1002,589,419,0.31900663104361404
to,whom,2,17658,18,6325,4,0.31897639423466784
me,once,10,4882,326,1331,89,0.3175226826082062
is,our,16,9246,276,3024,94,0.3153867770123063
few,only,2,252,1266,63,366,0.3152456799368251
from,ma,2,2384,134,1026,34,0.3139175422150786
during,on,4,84,7608,46,3281,0.31366716801797173
how,you,248,1786,22200,461,5812,0.31299264664867377
all,we,88,3720,3784,1006,943,0.31246616623246576
being,in,36,578,9966,162,4293,0.31215571882189
then,were,12,1688,1138,436,265,0.3117245833860794
into,other,6,896,1072,334,303,0.31168293140046754
but,has,44,5324,1324,1447,431,0.3109419461985925
both,your,4,220,2914,61,984,0.3105300382132767
and,itself,8,13086,98,4516,31,0.3103210477400683
so,yours,2,5346,60,1381,14,0.3098439120385594
over,the,156,1110,22598,337,7909,0.30726925677433853
aren,here,2,236,1366,58,354,0.30481852655018804
d,d,10,1270,1270,313,313,0.3041859564204407
should,through,4,1922,336,681,130,0.30320682237138247
after,them,10,1292,1250,622,331,0.3028848007253563
but,now,50,5324,1518,1447,407,0.30203909652021166
then,why,18,1688,1724,436,400,0.3018148573418757
for,me,140,4638,4882,1908,1331,0.30143888339602465
was,while,22,5058,704,1221,241,0.30068289658886344
what,yours,2,5396,60,1362,14,0.30053459279062333
at,them,22,2856,1250,966,331,0.2981115262554679
is,your,166,9246,2914,3024,984,0.2979047267006559
down,the,160,1150,22598,373,7909,0.29718513773895755
them,until,2,1250,260,331,88,0.2967119115917997
what,you,736,5396,22200,1362,5812,0.2951145635433837
has,most,2,1324,246,431,73,0.2945481007922602
any,when,26,944,4486,265,1833,0.29439888402178943
they,ve,24,3482,1124,879,276,0.29318790656705757
so,we,124,5346,3784,1381,943,0.2927859682391516
into,your,16,896,2914,334,984,0.29251154797116224
am,now,10,1076,1518,246,407,0.2915756170197833
his,to,148,1374,17658,470,6325,0.28793181313188426
that,yourself,10,10380,158,2792,45,0.287499126069296
and,our,22,13086,276,4516,94,0.2864885790191784
has,under,2,1324,248,431,109,0.2864508917431799
am,where,10,1076,1528,246,345,0.28500960544041537
too,until,2,1266,260,401,88,0.2839931410428148
of,our,14,8360,276,3186,94,0.2825879828241351
so,was,164,5346,5058,1381,1221,0.2821813335652981
during,if,2,84,3926,46,1112,0.28209920135751776
between,them,2,264,1250,91,331,0.28144444168944704
into,will,12,896,2210,334,697,0.28136366648566363
a,from,258,17864,2384,6199,1026,0.2810269930459053
aren,who,2,236,1400,58,404,0.28023305467851095
down,down,8,1150,1150,373,373,0.27955232025511195
its,of,20,396,8360,133,3186,0.2782495828182306
o,some,2,222,1492,74,542,0.2777422130313944
between,the,36,264,22598,91,7909,0.2770983777059789
didn,she,24,1158,3440,239,866,0.2755226490623001
any,t,94,944,16538,265,3547,0.2748978032109919
an,had,16,1586,1676,589,367,0.2745982647894495
she,such,6,3440,290,866,66,0.2737970145083089
where,you,204,1528,22200,345,5812,0.27370268602447295
ain,those,2,682,488,140,161,0.27294731266108135
are,why,44,4250,1724,1228,400,0.2722581493257577
down,her,14,1150,2028,373,560,0.27187996877230974
but,couldn,6,5324,188,1447,41,0.2704825456698708
off,some,10,1120,1492,355,542,0.2687735713039855
be,more,42,5112,1374,1318,392,0.2679873779483837
isn,there,12,640,3136,138,723,0.2678803164716727
its,on,18,396,7608,133,3281,0.2671471688013855
only,she,26,1266,3440,366,866,0.26639741248755966
couldn,so,6,188,5346,41,1381,0.2663588286825371
more,those,4,1374,488,392,161,0.26564269595821394
into,ve,6,896,1124,334,276,0.26431524487987723
him,ll,16,1612,1670,416,370,0.2619241197753712
doing,now,4,444,1518,91,407,0.2604660545739383
his,will,18,1374,2210,470,697,0.2592877171112069
those,won,2,488,692,161,179,0.25839101696234684
his,most,2,1374,246,470,73,0.2574793698474885
each,more,2,246,1374,73,392,0.2574793698474885
a,for,490,17864,4638,6199,1908,0.25696930974296384
s,who,104,12568,1400,3320,404,0.2563994330926468
am,so,34,1076,5346,246,1381,0.25639611542070095
by,her,12,1002,2028,419,560,0.2554932282329978
after,again,4,1292,526,622,166,0.25219167846588425
for,him,44,4638,1612,1908,416,0.2520654217162204
him,only,12,1612,1266,416,366,0.25120334891888096
below,but,2,64,5324,21,1447,0.2494291168213548
ain,these,2,682,500,140,165,0.24865462353898224
in,same,36,9966,616,4293,150,0.24848262447264355
what,your,92,5396,2914,1362,984,0.24623860240722956
after,from,18,1292,2384,622,1026,0.24503527210027726
this,through,10,5094,336,1491,130,0.2448005015318184
about,what,70,2222,5396,657,1362,0.24406428376326833
on,own,14,7608,316,3281,79,0.2415047376417408
me,to,502,4882,17658,1331,6325,0.24149088126283272
an,from,22,1586,2384,589,1026,0.24068225037853314
aren,your,4,236,2914,58,984,0.2403257845950514
himself,was,2,68,5058,20,1221,0.2400582485984583
again,and,40,526,13086,166,4516,0.23942523457243903
are,so,132,4250,5346,1228,1381,0.23916899362602
not,re,204,9248,3798,2665,830,0.2388727413751547
as,doesn,20,1930,1786,713,599,0.23786845738751602
here,now,12,1366,1518,354,407,0.23526087697371337
these,won,2,500,692,165,179,0.2340983277904365
aren,my,6,236,4406,58,1558,0.23235035741369647
himself,m,2,68,5098,20,1179,0.23218109198274312
an,of,76,1586,8360,589,3186,0.2256944613889195
my,on,192,4406,7608,1558,3281,0.2249624702574962
on,our,12,7608,276,3281,94,0.22269540540549235
all,they,74,3720,3482,1006,879,0.22236925497757765
some,while,6,1492,704,542,241,0.22225355334165742
now,won,6,1518,692,407,179,0.22216977669397348
an,for,42,1586,4638,589,1908,0.22180592708491287
are,being,14,4250,578,1228,162,0.21995442528692832
about,yourself,2,2222,158,657,45,0.21953438060118666
but,its,12,5324,396,1447,133,0.21865748467011956
because,s,106,1482,12568,301,3320,0.21852733792130818
our,this,8,276,5094,94,1491,0.21836724385830697
them,then,12,1250,1688,331,436,0.21785337000557706
by,having,2,1002,352,419,85,0.21490792721327082
their,then,4,418,1688,140,436,0.21465847045649888
a,yourself,16,17864,158,6199,45,0.21459612252656637
a,through,34,17864,336,6199,130,0.21385179970421356
its,or,4,396,1784,133,740,0.21341205382710843
on,their,18,7608,418,3281,140,0.2130799483661515
an,or,16,1586,1784,589,740,0.21215023378015013
him,just,42,1612,4608,416,1033,0.21203472171606844
before,the,58,454,22598,136,7909,0.21187435595079943
at,myself,4,2856,248,966,59,0.21083350877132845
