w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
have,you,2180,42174,68806,10116,16398,0.4451957808023454
both,ourselves,2,4442,600,1072,138,0.4440779915265141
before,me,392,13954,37448,3449,9469,0.44375282072996686
ain,who,2,170,15726,36,4262,0.44099854657492205
here,isn,2,7778,344,1782,63,0.4401714854223418
myself,ve,4,3712,1442,795,315,0.439902713750892
being,s,156,6870,30422,1652,9896,0.43873635620553636
he,until,150,100006,2012,25857,510,0.4374863434838485
too,was,350,5958,78924,1485,18715,0.4359234262563902
during,most,2,478,5622,119,1523,0.43581418056752114
doesn,only,2,242,11114,53,2506,0.4349690858857283
does,nor,12,2658,6074,631,1801,0.43452572206381823
d,has,42,8578,6598,2596,1653,0.4329127259988124
any,such,98,13128,10066,3357,2560,0.43226719847941564
we,were,430,20076,28896,5134,6871,0.4317674504659853
did,how,108,14214,10288,3121,2716,0.42813614835870595
few,more,40,3028,17920,664,4062,0.42627017679872625
is,where,368,70450,7092,16435,1853,0.42542280203335325
how,we,152,10288,20076,2716,5134,0.424587767742898
all,at,1414,57250,33570,13725,9174,0.42432788566820656
hadn,he,10,136,100006,27,25857,0.42366568586291775
during,the,156,478,444994,119,133583,0.42115024125077827
again,up,128,9052,19288,2122,5023,0.4207718801929165
hadn,we,2,136,20076,27,5134,0.41993245332248585
does,this,64,2658,32912,631,8915,0.4186822666935503
can,haven,2,10524,260,2327,47,0.4177724200687693
by,some,216,29648,9970,8512,2756,0.4175136425978837
s,there,650,30422,29252,9896,6380,0.4170688763519194
here,just,36,7778,6342,1782,1332,0.41623599022808966
no,no,398,23356,23356,5846,5846,0.4159546751638454
because,have,256,8340,42174,1896,10116,0.4135207999454212
some,theirs,2,9970,276,2756,59,0.4121309734457278
being,by,148,6870,29648,1652,8512,0.4118639842473828
by,themselves,68,29648,3160,8512,778,0.4107514859295429
because,he,604,8340,100006,1896,25857,0.40849128905509585
their,under,78,26252,4116,7806,1126,0.40529531220978504
she,while,130,36550,4932,9078,1222,0.4043191644090055
after,while,38,10684,4932,2723,1222,0.40430474534951616
him,with,2362,53404,61360,13012,17599,0.40383068314741727
doing,too,6,1398,5958,265,1485,0.403192292586254
during,his,24,478,69774,119,21402,0.40214737986114774
into,ourselves,6,13910,600,4098,138,0.4011874095575307
before,them,430,13954,42880,3449,10245,0.40082397744036746
can,only,84,10524,11114,2327,2506,0.4001633420516808
its,with,186,4224,61360,1291,17599,0.3994164581809475
re,themselves,2,882,3160,201,778,0.3993483594544397
d,its,26,8578,4224,2596,1291,0.3993236597175665
any,at,316,13128,33570,3357,9174,0.3985725390021872
doesn,if,4,242,23076,53,5245,0.39752903742452084
few,for,164,3028,75676,664,19527,0.39671351027087015
are,too,124,29080,5958,6854,1485,0.39670654390499266
haven,own,2,260,10754,47,2221,0.3961530385977153
into,its,42,13910,4224,4098,1291,0.3954895353618997
he,wasn,24,100006,336,25857,58,0.3946782167032521
here,ll,18,7778,3242,1782,678,0.3940925365105899
now,o,84,19350,6096,4677,2220,0.39170204253825686
being,very,76,6870,15552,1652,4009,0.3905904666856308
both,on,96,4442,30418,1072,8596,0.3894194106559462
do,will,504,21988,32366,4707,7368,0.3861814204498503
we,while,70,20076,4932,5134,1222,0.38443606445565165
above,o,10,2322,6096,551,2220,0.3837337875681694
by,itself,32,29648,1530,8512,378,0.38228396103615364
hers,up,4,294,19288,63,5023,0.3821969835186623
any,there,270,13128,29252,3357,6380,0.3789371476712486
during,more,6,478,17920,119,4062,0.3751969439394006
nor,won,6,6074,1412,1801,264,0.37394529993122155
again,ours,2,9052,316,2122,65,0.3733845413943506
any,by,272,13128,29648,3357,8512,0.3728705329281226
couldn,off,2,468,6116,89,1576,0.372735899746575
d,yourself,8,8578,1338,2596,291,0.370275170913888
an,for,818,15522,75676,4897,19527,0.3693533872264266
don,won,4,4070,1412,855,264,0.3688544843171007
into,the,4300,13910,444994,4098,133583,0.3669119900174562
against,him,334,9008,53404,2317,13012,0.3663527627138399
an,or,224,15522,20822,4897,6325,0.36458804870487826
its,under,12,4224,4116,1291,1126,0.36045270369091753
our,our,52,8686,8686,2714,2714,0.3590291265132118
an,with,656,15522,61360,4897,17599,0.35835475150282114
o,your,72,6096,17160,2220,5121,0.3576626875791257
don,yours,2,4070,714,855,153,0.3575865446103515
doing,you,66,1398,68806,265,16398,0.3545316277957041
how,she,258,10288,36550,2716,9078,0.3545107212188831
theirs,to,32,276,169078,59,48057,0.35394063499915623
having,under,8,2838,4116,728,1126,0.35267052856776004
is,which,1658,70450,34432,16435,8775,0.35068822569948516
couldn,you,22,468,68806,89,16398,0.3502489397898256
its,through,16,4224,5556,1291,1589,0.3481381902853055
be,ll,134,60720,3242,16115,678,0.3465867305422175
have,they,1480,42174,51588,10116,13104,0.3459148548686349
not,should,604,73334,12118,17373,2550,0.34506839085713237
his,off,290,69774,6116,21402,1576,0.3449216778385904
then,wouldn,4,19128,308,5091,58,0.3440069071280183
itself,than,12,1530,11564,378,2908,0.34295251281519185
she,whom,144,36550,5810,9078,1424,0.3427620300324514
had,no,694,43836,23356,10317,5846,0.3423731446767024
ll,then,42,3242,19128,678,5091,0.34153643809024875
by,d,172,29648,8578,8512,2596,0.3401095096971254
too,too,24,5958,5958,1485,1485,0.3397945801504826
re,such,6,882,10066,201,2560,0.3393696373509403
each,s,70,3406,30422,810,9896,0.3390011103567329
can,if,164,10524,23076,2327,5245,0.33862543656057686
if,m,38,23076,2440,5245,532,0.3380054754543726
can,than,82,10524,11564,2327,2908,0.33637454321556703
himself,to,820,7204,169078,1702,48057,0.3355182584406137
did,nor,58,14214,6074,3121,1801,0.3334087287579202
nor,your,70,6074,17160,1801,5121,0.3331072630482059
d,through,32,8578,5556,2596,1589,0.33286715958470736
further,on,16,784,30418,181,8596,0.3321108846872029
for,theirs,14,75676,276,19527,59,0.33116110881135374
so,very,322,30894,15552,7791,4009,0.33101079841720193
above,up,30,2322,19288,551,5023,0.33049582379864306
be,there,1184,60720,29252,16115,6380,0.32564322768704057
there,wouldn,6,29252,308,6380,58,0.32467737842046485
by,herself,86,29648,4360,8512,971,0.323691053530458
had,if,672,43836,23076,10317,5245,0.3222203187665467
had,they,1502,43836,51588,10317,13104,0.3220188403098898
had,once,128,43836,4402,10317,931,0.32072637049132163
but,didn,34,56250,912,13944,180,0.3198802428194557
should,they,414,12118,51588,2550,13104,0.31909542752866404
how,how,70,10288,10288,2716,2716,0.3177493893721978
during,just,2,478,6342,119,1332,0.3153076592867386
above,these,16,2322,10478,551,2850,0.31209246383119893
are,which,658,29080,34432,6854,8775,0.3113784063818489
i,won,110,118642,1412,30265,264,0.31057315784868916
ain,more,2,170,17920,36,4062,0.3103967302726366
further,here,4,784,7778,181,1782,0.30955168898759194
against,o,36,9008,6096,2317,2220,0.30898352119536376
hers,or,4,294,20822,63,6325,0.3056700604225733
have,whom,160,42174,5810,10116,1424,0.3049998157320242
are,who,298,29080,15726,6854,4262,0.3029379312185291
she,wasn,8,36550,336,9078,58,0.3026148761416434
in,its,326,118502,4224,33580,1291,0.30239548805717775
are,there,554,29080,29252,6854,6380,0.30237657876378504
his,into,632,69774,13910,21402,4098,0.3022304329271339
herself,while,14,4360,4932,971,1222,0.3020511280366185
their,themselves,54,26252,3160,7806,778,0.3018803222103766
they,where,238,51588,7092,13104,1853,0.3012246885034755
a,most,400,109480,5622,33960,1523,0.3002456820468788
from,further,16,31428,784,9076,181,0.2994462136405387
are,below,10,29080,530,6854,137,0.2986231338787084
did,you,634,14214,68806,3121,16398,0.2977411018715155
his,under,186,69774,4116,21402,1126,0.29681389775712513
having,his,128,2838,69774,728,21402,0.2948797254906728
here,is,354,7778,70450,1782,16435,0.2943049304618289
be,shan,4,60720,102,16115,20,0.2940140096131552
a,with,4338,109480,61360,33960,17599,0.29387914340632765
below,there,10,530,29252,137,6380,0.29272584078205777
our,yours,4,8686,714,2714,153,0.29266446047249395
she,when,596,36550,25286,9078,6330,0.2925190902099543
both,doing,4,4442,1398,1072,265,0.2913573095678875
above,yourself,2,2322,1338,551,291,0.29075247846784025
can,where,48,10524,7092,2327,1853,0.2897857383832143
just,then,78,6342,19128,1332,5091,0.28957190488622575
again,down,66,9052,11360,2122,2819,0.28778108387967427
hadn,you,6,136,68806,27,16398,0.28677929044434597
in,their,1994,118502,26252,33580,7806,0.28643642890943777
they,whom,192,51588,5810,13104,1424,0.2858362036960898
or,ourselves,8,20822,600,6325,138,0.28546745300744303
further,what,12,784,23940,181,5792,0.28391264486206697
its,out,68,4224,25190,1291,5771,0.2834885518084172
the,through,1580,444994,5556,133583,1589,0.28345139518333134
down,up,140,11360,19288,2819,5023,0.28327135699245726
other,theirs,2,11368,276,2451,59,0.28090935952794616
s,what,464,30422,23940,9896,5792,0.28037831317239764
once,yours,2,4402,714,931,153,0.27917067298589904
their,with,1024,26252,61360,7806,17599,0.27818196469285356
again,then,110,9052,19128,2122,5091,0.27755189523778184
itself,under,4,1530,4116,378,1126,0.2773551351404223
we,won,18,20076,1412,5134,264,0.2770500036006267
below,too,2,530,5958,137,1485,0.2745007639908435
most,most,20,5622,5622,1523,1523,0.27356778931452813
more,or,236,17920,20822,4062,6325,0.27311476807615814
been,just,66,16478,6342,3410,1332,0.27164489160630984
theirs,which,6,276,34432,59,8775,0.27133790343099606
after,him,360,10684,53404,2723,13012,0.2706815782952038
to,yourselves,88,169078,828,48057,229,0.26692927835805147
we,why,68,20076,5406,5134,1272,0.26368366972546786
are,what,436,29080,23940,6854,5792,0.26325138253345326
be,ours,12,60720,316,16115,65,0.26185702368473607
did,they,458,14214,51588,3121,13104,0.2605631944716785
his,on,1324,69774,30418,21402,8596,0.25932724345784697
couldn,that,34,468,116466,89,28798,0.25925859809285356
or,wouldn,4,20822,308,6325,58,0.25915007683772306
and,between,586,326110,2882,95442,767,0.25881103660186755
then,wasn,4,19128,336,5091,58,0.2569955911931494
against,yours,4,9008,714,2317,153,0.25626394806665226
can,itself,10,10524,1530,2327,378,0.25486942751512603
because,why,28,8340,5406,1896,1272,0.25484231782779937
as,theirs,10,58358,276,14528,59,0.2545534864278091
a,or,1414,109480,20822,33960,6325,0.253636335221886
these,wouldn,2,10478,308,2850,58,0.2527350502991662
again,into,78,9052,13910,2122,4098,0.2523255787526693
d,with,326,8578,61360,2596,17599,0.2521489297999236
ourselves,will,12,600,32366,138,7368,0.24983422873661956
her,with,1616,42622,61360,11552,17599,0.24979102317669602
not,will,1466,73334,32366,17373,7368,0.2493705378131104
don,if,58,4070,23076,855,5245,0.24921737797389773
ourselves,why,2,600,5406,138,1272,0.24767355794098514
against,himself,40,9008,7204,2317,1702,0.24734043424239047
above,doing,2,2322,1398,551,265,0.24688585598974783
below,them,14,530,42880,137,10245,0.246740537174106
was,who,764,78924,15726,18715,4262,0.2459775241462303
does,your,28,2658,17160,631,5121,0.24325992880430578
were,which,610,28896,34432,6871,8775,0.24197990787563617
being,so,130,6870,30894,1652,7791,0.24101884298818863
do,yourself,18,21988,1338,4707,291,0.23990940831151564
we,when,310,20076,25286,5134,6330,0.23800683441047396
before,just,54,13954,6342,3449,1332,0.23723414804473464
me,with,1402,37448,61360,9469,17599,0.23715409955576008
above,over,14,2322,9892,551,2559,0.23611255057368497
does,so,50,2658,30894,631,7791,0.23509753724704857
he,was,4800,100006,78924,25857,18715,0.23386614190116373
but,couldn,16,56250,468,13944,89,0.2332801235182801
above,where,10,2322,7092,551,1853,0.23239926056627344
how,t,74,10288,11876,2716,2256,0.22977785496949235
for,having,130,75676,2838,19527,728,0.22918429179174482
by,their,470,29648,26252,8512,7806,0.2268063408388444
after,this,212,10684,32912,2723,8915,0.22521213745293717
is,no,992,70450,23356,16435,5846,0.22517645140457743
during,or,6,478,20822,119,6325,0.22510430166484585
about,it,588,9840,99208,2595,22303,0.22426307316031505
for,your,782,75676,17160,19527,5121,0.224023070008807
her,to,4338,42622,169078,11552,48057,0.22364848587775382
me,to,3808,37448,169078,9469,48057,0.22275643828345645
themselves,themselves,6,3160,3160,778,778,0.22182582144857296
be,not,2666,60720,73334,16115,17373,0.21824751232379294
should,theirs,2,12118,276,2550,59,0.21701988494471403
above,himself,10,2322,7204,551,1702,0.2167302255395912
doing,what,20,1398,23940,265,5792,0.21634939793644778
be,theirs,10,60720,276,16115,59,0.21487681678442191
from,me,702,31428,37448,9076,9469,0.21449137742105198
further,your,8,784,17160,181,5121,0.21141713852597777
has,itself,6,6598,1530,1653,378,0.21093557311738276
such,yourself,8,10066,1338,2560,291,0.2103126042480426
couldn,himself,2,468,7204,89,1702,0.2090079882519023
it,y,2,99208,34,22303,14,0.2085335312739152
just,what,90,6342,23940,1332,5792,0.2082752821536448
now,why,62,19350,5406,4677,1272,0.20814300337588787
be,it,3570,60720,99208,16115,22303,0.2080395787658537
doing,my,28,1398,33814,265,10511,0.2074974247533444
is,who,656,70450,15726,16435,4262,0.20715264971571076
below,then,6,530,19128,137,5091,0.20669492541744047
he,then,1132,100006,19128,25857,5091,0.2065683374124212
to,weren,4,169078,40,48057,6,0.2060204136670877
is,very,648,70450,15552,16435,4009,0.20600870297064725
is,too,248,70450,5958,16435,1485,0.2050011450377228
we,where,84,20076,7092,5134,1853,0.2035348266702785
of,some,1422,241756,9970,71267,2756,0.20352056642092944
about,him,310,9840,53404,2595,13012,0.20344142878973906
am,doing,12,14552,1398,2987,265,0.2033460191343221
has,it,386,6598,99208,1653,22303,0.2030626326607337
had,until,52,43836,2012,10317,510,0.20286955317128805
they,while,150,51588,4932,13104,1222,0.20281211179240566
its,most,14,4224,5622,1291,1523,0.20279777077766103
of,those,920,241756,6466,71267,1668,0.20109753059809346
re,than,6,882,11564,201,2908,0.20063628453053473
his,in,4864,69774,118502,21402,33580,0.20063563135684928
isn,over,2,344,9892,63,2559,0.19974471625542647
below,up,6,530,19288,137,5023,0.19836501822649544
does,if,36,2658,23076,631,5245,0.19836234252299192
on,their,468,30418,26252,8596,7806,0.1969020733044905
further,herself,2,784,4360,181,971,0.19523165128841458
them,they,1294,42880,51588,10245,13104,0.19500936406504119
below,those,2,530,6466,137,1668,0.19267804637081828
most,o,20,5622,6096,1523,2220,0.19262245403326392
having,who,26,2838,15726,728,4262,0.19089204232206736
above,them,58,2322,42880,551,10245,0.19081909639183492
m,not,104,2440,73334,532,17373,0.18857900055299295
how,yourself,8,10288,1338,2716,291,0.18849785202255273
for,our,382,75676,8686,19527,2714,0.188457497556457
during,himself,2,478,7204,119,1702,0.18786557846196486
i,not,5052,118642,73334,30265,17373,0.18761507283967
he,that,6760,100006,116466,25857,28798,0.18715909328318103
into,them,346,13910,42880,4098,10245,0.18663574454235132
my,shan,2,33814,102,10511,20,0.18626500907277274
m,very,22,2440,15552,532,4009,0.18606564043741636
of,yours,100,241756,714,71267,153,0.18532403876174966
been,once,42,16478,4402,3410,931,0.1847949606599922
there,where,120,29252,7092,6380,1853,0.18378689708285645
being,of,960,6870,241756,1652,71267,0.183050718154159
between,himself,12,2882,7204,767,1702,0.1829961835447854
for,some,436,75676,9970,19527,2756,0.18281108260988935
again,itself,8,9052,1530,2122,378,0.1823985199549637
at,each,66,33570,3406,9174,810,0.1816938359365503
on,shouldn,2,30418,114,8596,18,0.18087976014857388
its,while,12,4224,4932,1291,1222,0.17958997743671132
did,what,196,14214,23940,3121,5792,0.17954705602583518
as,yours,24,58358,714,14528,153,0.17954017036096734
but,few,98,56250,3028,13944,664,0.1784695912832573
not,she,1542,73334,36550,17373,9078,0.1783405125270227
he,where,408,100006,7092,25857,1853,0.17828009442485387
have,myself,90,42174,3712,10116,795,0.17764542691144378
should,themselves,22,12118,3160,2550,778,0.17698895036677947
been,she,346,16478,36550,3410,9078,0.17694192322087582
between,me,62,2882,37448,767,9469,0.17690707039981146
as,she,1224,58358,36550,14528,9078,0.17581231694544744
now,ve,16,19350,1442,4677,315,0.1750757324708677
but,if,744,56250,23076,13944,5245,0.17465237023562674
are,both,74,29080,4442,6854,1072,0.17412020314127555
once,only,28,4402,11114,931,2506,0.17315043160070828
to,whom,562,169078,5810,48057,1424,0.17277162483877995
from,his,1254,31428,69774,9076,21402,0.17234355144331334
or,wasn,4,20822,336,6325,58,0.1721387559356706
is,that,4690,70450,116466,16435,28798,0.1718957315101426
his,nor,242,69774,6074,21402,1801,0.17086940380905646
ll,ll,6,3242,3242,678,678,0.17058905160913995
him,to,5154,53404,169078,13012,48057,0.17049308811563196
here,why,24,7778,5406,1782,1272,0.17045562408679563
as,so,1026,58358,30894,14528,7791,0.16747507546470003
before,few,24,13954,3028,3449,664,0.16559576708003498
while,yours,2,4932,714,1222,153,0.16548521836733895
to,yourself,128,169078,1338,48057,291,0.16170464587089603
being,their,102,6870,26252,1652,7806,0.16127702028842433
be,off,210,60720,6116,16115,1576,0.16113660124807877
at,this,624,33570,32912,9174,8915,0.15989071730420898
into,itself,12,13910,1530,4098,378,0.15824137217946735
here,this,144,7778,32912,1782,8915,0.15588722191256513
then,we,216,19128,20076,5091,5134,0.15581059752832968
from,their,464,31428,26252,9076,7806,0.15565365296168393
does,yourself,2,2658,1338,631,291,0.15560757707766198
than,those,42,11564,6466,2908,1668,0.15442559998033828
her,on,728,42622,30418,11552,8596,0.1541064507904819
hers,should,2,294,12118,63,2550,0.1538410623375313
